Employee_ID,Department,Age,Salary,Projects_Completed,Working_Hours,Performance_Score,Promotion_Status
EMP2181,Finance,56,284515,0,49.1,72,No
EMP2182,Sales,33,336842,9,33.4,73,No
EMP2183,Operations,28,1133547,17,43.5,45,No
EMP2184,Operations,53,1393985,16,46.4,85,Yes
EMP2185,IT,28,903184,7,30.3,75,No
EMP2186,Marketing,34,843534,10,33.6,75,No
EMP2187,Sales,41,314791,11,34.4,82,No
EMP2188,Finance,46,989897,12,37.3,92,Yes
EMP2189,Operations,46,504949,12,35.7,44,No
EMP2190,IT,45,1703185,0,34.1,100,No
EMP2191,HR,46,1412141,17,30.9,57,No
EMP2192,IT,52,527955,6,39.5,75,No
EMP2193,HR,58,876842,3,48.2,86,No
EMP2194,HR,26,800388,6,35.9,74,No
EMP2195,Finance,23,1528475,11,58.5,65,No
EMP2196,Sales,49,1643121,10,50.5,50,No
EMP2197,HR,22,424182,18,39.7,80,No
EMP2198,HR,31,1778533,2,38.3,83,No
EMP2199,Marketing,51,1708340,18,42.7,74,No
EMP2200,IT,32,1380216,8,35.2,71,No
EMP2201,HR,40,985188,2,44.2,58,No
EMP2202,IT,57,1433939,3,57.6,59,No
EMP2203,Finance,48,1221034,10,53.5,79,No
EMP2204,Sales,41,905462,20,49.6,84,No
EMP2205,Finance,33,1257852,14,55.8,89,Yes
EMP2206,HR,52,1767666,12,32.6,58,No
EMP2207,HR,28,1319387,1,50.2,75,No
EMP2208,Marketing,41,459447,19,52.0,79,No
EMP2209,IT,25,272255,12,37.1,69,No
EMP2210,Operations,21,690156,19,49.8,79,No
EMP2211,HR,42,1795717,13,52.4,80,No
EMP2212,Marketing,42,935194,17,35.9,59,No
EMP2213,IT,53,924118,11,46.2,49,No
EMP2214,Sales,44,1034768,16,36.3,100,Yes
EMP2215,Marketing,22,310558,14,41.7,63,No
EMP2216,Operations,22,331774,20,36.3,90,Yes
EMP2217,Marketing,54,683165,2,38.8,90,No
EMP2218,IT,59,498955,13,32.8,64,No
EMP2219,IT,51,1178838,9,37.1,76,No
EMP2220,IT,24,514719,7,53.8,77,No
EMP2221,Sales,25,1293644,0,47.9,61,No
EMP2222,Sales,38,720907,1,32.1,79,No
EMP2223,Finance,52,915205,10,56.3,72,No
EMP2224,Marketing,45,1687511,15,33.1,56,No
EMP2225,Operations,28,1568562,9,42.8,70,No
EMP2226,Sales,35,1197435,14,33.1,73,No
EMP2227,HR,53,656837,12,58.1,47,No
EMP2228,Marketing,28,498518,4,55.8,58,No
EMP2229,Operations,23,554959,6,48.2,66,No
EMP2230,Operations,50,1153024,8,59.0,77,No
EMP2231,Marketing,22,1545745,3,48.6,28,No
EMP2232,HR,50,968171,19,41.8,73,No
EMP2233,IT,37,1255767,12,32.2,100,Yes
EMP2234,HR,33,1383935,11,53.8,80,No
EMP2235,Marketing,57,1640016,4,40.3,59,No
EMP2236,IT,54,1531121,10,43.5,76,No
EMP2237,HR,30,707433,13,38.7,90,Yes
EMP2238,Marketing,47,576524,6,42.5,93,No
EMP2239,Finance,57,1082789,10,48.7,74,No
EMP2240,Operations,32,1330315,20,43.1,72,No
EMP2241,Marketing,26,930214,6,30.9,38,No
EMP2242,Marketing,23,1087598,5,51.1,63,No
EMP2243,Operations,46,574872,15,52.3,68,No
EMP2244,HR,32,1066914,11,38.3,85,Yes
EMP2245,Finance,26,1672278,3,40.0,65,No
EMP2246,Operations,56,268557,1,58.4,68,No
EMP2247,Finance,45,441581,9,42.0,72,No
EMP2248,Sales,22,1730550,14,41.3,60,No
EMP2249,IT,57,1470416,16,37.3,96,Yes
EMP2250,Operations,29,1560763,13,39.6,67,No
EMP2251,Marketing,29,1081989,2,52.1,87,No
EMP2252,Marketing,54,854322,17,33.0,63,No
EMP2253,Operations,41,1100981,16,35.4,67,No
EMP2254,IT,37,858358,18,31.3,78,No
EMP2255,Sales,47,918361,9,46.2,64,No
EMP2256,IT,49,1364915,6,33.7,66,No
EMP2257,IT,40,1212487,13,46.2,55,No
EMP2258,Sales,60,422073,1,51.8,89,No
EMP2259,Operations,58,1044614,17,39.5,69,No
EMP2260,Marketing,54,1256811,13,54.4,94,Yes
EMP2261,Marketing,55,1682366,6,35.7,62,No
EMP2262,HR,38,1332134,17,33.2,94,Yes
EMP2263,Sales,48,1056961,18,52.8,73,No
EMP2264,Finance,42,1309646,10,51.8,68,No
EMP2265,Sales,40,379232,5,36.1,70,No
EMP2266,IT,21,948194,12,56.8,65,No
EMP2267,HR,60,1190298,13,41.9,68,No
EMP2268,Marketing,50,1356949,18,54.5,65,No
EMP2269,Marketing,54,1296923,3,44.9,82,No
EMP2270,Finance,51,767903,14,32.2,67,No
EMP2271,Operations,43,1143937,14,45.6,79,No
EMP2272,Marketing,27,337283,12,48.0,81,No
EMP2273,Finance,56,691342,14,47.5,72,No
EMP2274,Marketing,56,1680999,10,53.5,84,No
EMP2275,Finance,50,1113565,2,51.6,30,No
EMP2276,Finance,56,1059374,8,34.3,67,No
EMP2277,IT,39,463078,15,58.9,63,No
EMP2278,IT,32,933706,19,38.3,76,No
EMP2279,Operations,45,1628541,16,44.3,46,No
EMP2280,Finance,57,1780803,18,38.4,65,No
EMP2281,Marketing,60,1756949,16,55.0,83,No
EMP2282,Operations,57,454599,1,33.1,62,No
EMP2283,Finance,55,1298890,3,41.3,70,No
EMP2284,Operations,50,1784137,15,56.0,82,No
EMP2285,Finance,39,1691180,4,48.9,47,No
EMP2286,Operations,54,810867,20,30.4,64,No
EMP2287,Sales,24,1637467,3,30.0,51,No
EMP2288,Marketing,44,1403813,12,54.2,74,No
EMP2289,HR,43,1020278,11,33.6,75,No
EMP2290,HR,21,891595,8,58.1,73,No
EMP2291,Operations,54,1711173,4,52.8,42,No
EMP2292,HR,56,1613254,10,42.7,80,No
EMP2293,Marketing,35,1652967,19,40.7,65,No
EMP2294,IT,25,1464345,4,52.1,53,No
EMP2295,Sales,25,593691,20,55.9,91,Yes
EMP2296,Marketing,44,449047,17,40.0,58,No
EMP2297,IT,27,1463051,1,52.4,68,No
EMP2298,HR,58,1279422,15,30.8,54,No
EMP2299,IT,45,1742516,9,56.4,68,No
EMP2300,Sales,47,546560,11,30.3,51,No
EMP2301,Finance,48,432946,5,51.7,93,No
EMP2302,Finance,51,755068,8,46.1,76,No
EMP2303,Sales,59,473717,17,57.0,79,No
EMP2304,Marketing,42,1516541,10,52.5,54,No
EMP2305,Operations,59,1756795,12,49.3,44,No
EMP2306,Operations,48,289532,14,45.6,79,No
EMP2307,Sales,31,1101238,13,34.7,76,No
EMP2308,Marketing,27,821130,11,30.4,71,No
EMP2309,Finance,58,1187379,18,41.1,70,No
EMP2310,Operations,27,1443123,14,49.8,71,No
EMP2311,Marketing,36,361082,0,41.7,89,No
EMP2312,Finance,30,1012128,17,39.9,47,No
EMP2313,IT,51,721458,13,42.1,66,No
EMP2314,Sales,45,1744949,3,45.8,87,No
EMP2315,Finance,50,962508,11,54.3,86,Yes
EMP2316,HR,23,650928,16,40.4,80,No
EMP2317,IT,60,1470141,3,46.7,56,No
EMP2318,Operations,40,1393790,19,46.6,95,Yes
EMP2319,Marketing,32,771607,17,50.1,77,No
EMP2320,IT,57,1084870,13,30.8,68,No
EMP2321,Finance,24,1602216,1,49.7,81,No
EMP2322,Sales,47,1772707,14,50.9,60,No
EMP2323,Sales,44,597980,10,55.5,68,No
EMP2324,Operations,54,1348271,18,43.3,64,No
EMP2325,IT,34,957437,0,51.7,57,No
EMP2326,HR,29,872207,1,38.7,70,No
EMP2327,Marketing,39,993034,9,53.6,75,No
EMP2328,IT,38,322078,3,53.9,67,No
EMP2329,Marketing,39,379935,10,42.5,51,No
EMP2330,IT,49,316325,8,41.6,38,No
EMP2331,HR,53,1551870,11,43.2,72,No
EMP2332,IT,54,1726274,18,58.1,51,No
EMP2333,IT,44,1494711,12,35.4,67,No
EMP2334,Finance,49,1703045,8,59.2,55,No
EMP2335,Marketing,25,943997,16,48.9,61,No
EMP2336,Finance,34,1794903,15,38.9,60,No
EMP2337,HR,41,520457,6,41.5,76,No
EMP2338,Marketing,42,1510596,2,50.8,68,No
EMP2339,Operations,58,1015912,16,59.5,79,No
EMP2340,Finance,24,1249541,12,32.9,74,No
EMP2341,IT,58,1786079,5,40.4,90,No
EMP2342,Operations,54,1357164,5,57.9,91,No
EMP2343,Finance,35,608651,7,56.7,58,No
EMP2344,Finance,21,1442523,6,44.6,73,No
EMP2345,Sales,45,487398,4,55.0,81,No
EMP2346,Marketing,29,371305,3,33.6,72,No
EMP2347,HR,50,569642,10,41.1,67,No
EMP2348,Operations,59,460244,4,41.1,53,No
EMP2349,Operations,30,345040,19,49.9,92,Yes
EMP2350,Marketing,48,1432652,1,40.5,57,No
EMP2351,HR,38,939662,12,47.4,52,No
EMP2352,Finance,53,1215486,14,44.6,71,No
EMP2353,HR,28,577723,18,49.8,64,No
EMP2354,HR,37,1311822,2,32.4,83,No
EMP2355,IT,27,1242049,11,48.4,70,No
EMP2356,Sales,48,519895,9,57.8,50,No
EMP2357,Sales,42,318562,6,40.6,91,No
EMP2358,IT,55,1364365,3,54.1,66,No
EMP2359,Marketing,39,942311,19,33.3,82,No
EMP2360,HR,52,544696,3,54.4,56,No
EMP2361,Sales,39,1792977,11,39.1,56,No
EMP2362,IT,29,1585064,6,43.9,56,No
EMP2363,Sales,33,1537151,8,59.7,59,No
EMP2364,Operations,26,538375,12,39.4,75,No
EMP2365,IT,51,1798687,8,51.5,74,No
EMP2366,Sales,28,1654417,0,56.2,66,No
EMP2367,Marketing,54,783612,7,42.8,84,No
EMP2368,Operations,42,396568,1,35.2,77,No
EMP2369,Operations,38,1689790,1,49.0,74,No
EMP2370,Finance,29,678237,7,49.9,58,No
EMP2371,HR,38,1445935,16,44.0,48,No
EMP2372,IT,46,1346246,7,50.1,100,No
EMP2373,HR,23,379815,14,36.0,55,No
EMP2374,IT,27,1068681,11,55.5,78,No
EMP2375,Finance,48,1388700,2,47.7,49,No
EMP2376,Marketing,30,1369497,12,50.7,83,No
EMP2377,Finance,55,1241044,4,36.4,67,No
EMP2378,Operations,41,1060384,19,35.0,53,No
EMP2379,Sales,54,770400,20,31.2,45,No
EMP2380,Marketing,59,931847,7,42.0,70,No
EMP2381,Marketing,43,972157,5,50.6,62,No
EMP2382,Finance,40,596627,14,51.4,53,No
EMP2383,Sales,57,584450,20,52.1,50,No
EMP2384,Operations,45,918604,9,48.0,62,No
EMP2385,Operations,24,1075888,20,51.9,49,No
EMP2386,HR,57,401668,1,46.8,51,No
EMP2387,Marketing,43,1193327,10,37.2,61,No
EMP2388,HR,37,1589014,1,47.3,66,No
EMP2389,Finance,22,1614630,17,31.8,50,No
EMP2390,Operations,35,723440,17,40.2,71,No
EMP2391,Sales,50,1395179,14,51.7,53,No
EMP2392,Finance,21,1050926,12,30.6,77,No
EMP2393,Finance,42,555874,8,55.1,94,Yes
EMP2394,Marketing,54,1241678,12,52.4,70,No
EMP2395,Marketing,38,826635,17,33.0,87,Yes
EMP2396,Marketing,22,1712659,20,39.3,42,No
EMP2397,Finance,30,1105345,8,56.6,59,No
EMP2398,HR,31,415436,3,41.9,58,No
EMP2399,HR,35,491474,5,43.9,56,No
EMP2400,HR,45,1265721,0,40.6,69,No
EMP2401,Marketing,24,1069872,0,37.5,100,No
EMP2402,Sales,47,1671875,11,30.1,66,No
EMP2403,Marketing,27,265744,19,51.2,78,No
EMP2404,Finance,24,561473,19,37.1,56,No
EMP2405,Sales,23,1643138,12,32.3,72,No
EMP2406,Operations,31,556409,16,57.4,69,No
EMP2407,HR,25,1419302,7,37.2,81,No
EMP2408,HR,24,1099703,20,48.9,80,No
EMP2409,Sales,57,432857,5,45.8,72,No
EMP2410,HR,45,1556387,4,60.0,75,No
EMP2411,Marketing,51,1367421,5,45.1,63,No
EMP2412,Sales,52,685506,7,40.8,50,No
EMP2413,Marketing,52,684333,12,46.4,64,No
EMP2414,Marketing,51,1431527,19,32.9,62,No
EMP2415,HR,22,722997,3,47.0,76,No
EMP2416,Marketing,28,257654,15,32.1,59,No
EMP2417,Operations,34,374219,8,59.5,77,No
EMP2418,IT,38,968546,18,52.3,60,No
EMP2419,Finance,53,254460,6,51.1,46,No
EMP2420,Sales,29,1220478,6,36.0,89,No
EMP2421,HR,36,874285,2,49.9,84,No
EMP2422,Operations,55,1486040,6,43.6,74,No
EMP2423,Marketing,58,328907,6,58.8,53,No
EMP2424,Operations,32,495907,3,46.0,73,No
EMP2425,Operations,55,679161,14,40.4,71,No
EMP2426,HR,58,751655,19,37.8,82,No
EMP2427,Operations,53,1174641,19,52.7,64,No
EMP2428,Marketing,60,1268580,16,38.7,63,No
EMP2429,Operations,58,635230,20,59.7,69,No
EMP2430,Sales,53,803587,2,45.3,59,No
EMP2431,Marketing,59,1786966,16,35.2,65,No
EMP2432,IT,23,1508966,11,35.2,78,No
EMP2433,Operations,45,1037252,18,51.9,80,No
EMP2434,Sales,50,1769864,15,39.7,56,No
EMP2435,IT,59,1267227,12,49.4,50,No
EMP2436,IT,24,1302803,17,58.7,86,Yes
EMP2437,IT,22,748810,11,35.9,86,Yes
EMP2438,Operations,44,1133615,3,35.1,81,No
EMP2439,Operations,32,276873,2,57.4,77,No
EMP2440,Operations,59,558702,18,38.0,24,No
EMP2441,Sales,44,602679,5,57.3,67,No
EMP2442,Operations,49,456741,4,32.2,51,No
EMP2443,Sales,59,393080,9,55.3,51,No
EMP2444,HR,54,490198,3,49.4,60,No
EMP2445,Marketing,31,276221,16,44.9,61,No
EMP2446,Finance,42,1709185,4,32.2,40,No
EMP2447,Operations,58,1026073,8,56.5,54,No
EMP2448,Marketing,60,1496134,16,31.1,91,Yes
EMP2449,Finance,23,593277,7,32.9,77,No
EMP2450,HR,27,951632,4,49.1,55,No
EMP2451,Marketing,36,790984,16,36.9,66,No
EMP2452,Finance,53,1332355,6,42.1,47,No
EMP2453,Sales,38,346696,8,45.1,92,Yes
EMP2454,Marketing,21,525757,8,38.1,100,Yes
EMP2455,Marketing,44,1421116,3,41.4,51,No
EMP2456,Marketing,30,1764913,13,40.4,71,No
EMP2457,HR,60,1362304,6,57.0,72,No
EMP2458,Sales,42,299133,14,46.6,91,Yes
EMP2459,HR,48,771674,15,36.3,54,No
EMP2460,Operations,23,472376,6,42.0,76,No
EMP2461,Sales,33,1778872,20,55.9,79,No
EMP2462,Finance,51,526129,19,41.0,62,No
EMP2463,HR,26,1635580,9,31.2,79,No
EMP2464,Finance,45,796435,1,36.5,54,No
EMP2465,Finance,25,850185,7,49.4,85,No
EMP2466,Marketing,32,1356545,6,34.1,46,No
EMP2467,Sales,48,308551,0,42.1,75,No
EMP2468,IT,49,447699,5,39.2,77,No
EMP2469,IT,23,1158735,20,51.5,59,No
EMP2470,Marketing,41,1558956,17,58.7,84,No
EMP2471,Sales,53,1059534,3,45.7,72,No
EMP2472,Operations,49,691302,7,36.2,77,No
EMP2473,IT,22,791185,6,49.8,68,No
EMP2474,Marketing,35,1524426,6,38.2,72,No
EMP2475,IT,52,708481,16,52.8,51,No
EMP2476,Marketing,43,913334,3,41.0,71,No
EMP2477,Finance,21,255242,7,41.8,67,No
EMP2478,Finance,21,1076493,5,31.1,63,No
EMP2479,Operations,59,1608387,18,44.3,67,No
EMP2480,Operations,46,312562,9,54.8,70,No
EMP2481,Finance,43,687238,20,57.9,100,Yes
EMP2482,Finance,33,530745,8,56.9,69,No
EMP2483,Finance,26,1189420,8,30.2,93,Yes
EMP2484,Sales,31,263208,16,38.1,67,No
EMP2485,IT,29,981563,18,54.3,46,No
EMP2486,Finance,54,694202,17,45.1,76,No
EMP2487,HR,40,917156,19,32.1,73,No
EMP2488,IT,58,1320241,12,49.8,55,No
EMP2489,HR,28,1556911,6,45.3,87,No
EMP2490,Operations,29,1214841,15,49.8,74,No
EMP2491,IT,40,1586953,2,40.8,75,No
EMP2492,HR,38,1431572,17,36.8,71,No
EMP2493,Sales,59,1753446,18,31.6,58,No
EMP2494,Sales,32,1521588,11,36.3,63,No
EMP2495,Finance,22,610068,9,49.3,74,No
EMP2496,IT,28,542675,9,48.1,70,No
EMP2497,HR,38,1224652,0,31.2,55,No
EMP2498,Operations,40,378402,15,30.7,67,No
EMP2499,Finance,42,1763451,5,56.0,84,No
EMP2500,Operations,24,1511771,14,59.3,62,No
EMP2501,Marketing,22,952216,18,31.7,70,No
EMP2502,Finance,38,1306712,12,42.9,57,No
EMP2503,Sales,31,1795685,2,32.7,48,No
EMP2504,Operations,42,356161,9,35.0,67,No
EMP2505,Finance,41,1282367,4,43.8,86,No
EMP2506,IT,59,459411,3,31.1,78,No
EMP2507,Finance,50,1479728,10,46.2,83,No
EMP2508,Sales,49,1116759,9,54.3,55,No
EMP2509,Marketing,46,313025,3,56.6,57,No
EMP2510,IT,58,880257,19,48.0,46,No
EMP2511,Finance,40,587643,11,51.1,76,No
EMP2512,Sales,30,858212,0,41.0,63,No
EMP2513,Marketing,31,678789,2,32.3,73,No
EMP2514,IT,39,1486589,8,43.8,52,No
EMP2515,Operations,31,1078138,1,52.2,81,No
EMP2516,Marketing,30,257498,11,47.7,47,No
EMP2517,HR,51,1304782,3,48.2,60,No
EMP2518,Operations,23,1281732,0,40.3,93,No
EMP2519,Marketing,54,1121016,15,59.3,52,No
EMP2520,Marketing,56,1626615,3,31.1,76,No
EMP2521,IT,21,560581,20,47.3,67,No
EMP2522,HR,48,616797,18,57.7,72,No
EMP2523,Sales,56,1316957,7,51.4,78,No
EMP2524,HR,44,1304556,5,33.1,84,No
EMP2525,HR,27,719152,16,35.4,64,No
EMP2526,Finance,29,518672,19,41.7,100,Yes
EMP2527,Operations,53,1370022,5,49.5,57,No
EMP2528,Finance,27,1215103,16,34.0,46,No
EMP2529,HR,26,614878,8,53.3,53,No
EMP2530,Marketing,25,734119,10,36.9,98,Yes
EMP2531,HR,23,1365608,4,56.0,75,No
EMP2532,Marketing,50,1731463,2,55.4,77,No
EMP2533,Sales,21,370030,18,59.8,55,No
EMP2534,HR,39,1716335,1,55.5,82,No
EMP2535,Sales,50,894352,20,52.8,77,No
EMP2536,Sales,42,604147,4,48.9,80,No
EMP2537,Finance,45,1668746,11,40.3,49,No
EMP2538,HR,26,1745972,17,42.4,57,No
EMP2539,Operations,44,1333459,10,52.1,77,No
EMP2540,IT,36,581529,17,32.6,70,No
EMP2541,Operations,38,714595,3,40.5,68,No
EMP2542,Sales,31,851186,13,49.2,84,No
EMP2543,Finance,43,347511,7,56.5,60,No
EMP2544,Operations,46,307893,0,46.0,75,No
EMP2545,Finance,21,1014607,6,58.8,65,No
EMP2546,IT,22,750002,3,33.4,69,No
EMP2547,Sales,29,912023,8,41.6,78,No
EMP2548,Finance,55,1664621,5,58.9,53,No
EMP2549,Sales,38,1780503,17,50.9,88,Yes
EMP2550,IT,35,723340,8,53.1,74,No
EMP2551,Operations,46,1787579,3,59.4,36,No
EMP2552,Marketing,52,1251883,8,38.6,61,No
EMP2553,Operations,53,1241887,12,54.2,81,No
EMP2554,Marketing,39,1205171,6,56.6,54,No
EMP2555,IT,49,1740732,11,38.9,62,No
EMP2556,Sales,28,887443,20,40.4,66,No
EMP2557,HR,53,661006,20,59.4,62,No
EMP2558,Marketing,28,724600,12,36.3,71,No
EMP2559,HR,26,1036082,16,33.6,75,No
EMP2560,IT,44,304733,0,45.3,34,No
EMP2561,Finance,53,300308,9,36.3,89,Yes
EMP2562,Finance,32,538092,15,42.0,54,No
EMP2563,IT,55,1449967,11,36.4,60,No
EMP2564,Operations,34,1343549,2,59.8,68,No
EMP2565,Sales,29,854671,14,38.7,81,No
EMP2566,Finance,54,860575,19,56.2,85,Yes
EMP2567,HR,46,976341,7,54.8,82,No
EMP2568,HR,39,769991,5,32.1,79,No
EMP2569,Finance,33,1781760,6,38.2,54,No
EMP2570,Operations,49,1086282,18,49.7,45,No
EMP2571,HR,24,1496280,15,57.2,51,No
EMP2572,IT,38,1224041,18,31.1,89,Yes
EMP2573,HR,55,1253545,9,58.5,76,No
EMP2574,Sales,35,779954,16,38.6,76,No
EMP2575,Sales,36,757864,11,37.3,79,No
EMP2576,Operations,47,1366874,3,52.8,41,No
EMP2577,HR,26,757360,3,49.8,83,No
EMP2578,Marketing,52,1073579,11,32.9,47,No
EMP2579,Finance,27,1176632,0,31.0,90,No
EMP2580,HR,21,1043946,11,43.6,54,No
EMP2581,Finance,31,847403,2,55.7,67,No
EMP2582,Operations,29,720809,18,34.9,78,No
EMP2583,Sales,27,1463561,11,46.5,32,No
EMP2584,IT,30,648509,8,37.3,56,No
EMP2585,IT,51,654250,6,51.1,51,No
EMP2586,IT,35,741418,1,41.0,80,No
EMP2587,HR,43,1674937,12,33.0,65,No
EMP2588,Sales,22,1224884,4,53.2,77,No
EMP2589,Operations,33,867651,3,44.7,73,No
EMP2590,Marketing,53,854712,2,48.5,43,No
EMP2591,Operations,27,1019509,7,45.2,77,No
EMP2592,IT,46,1490849,10,47.7,58,No
EMP2593,Operations,57,370381,9,46.8,75,No
EMP2594,HR,38,258882,0,40.4,85,No
EMP2595,Sales,51,914994,14,33.2,59,No
EMP2596,Sales,21,330070,7,50.3,73,No
EMP2597,Finance,45,463407,9,50.6,69,No
EMP2598,Sales,28,1208834,5,39.1,70,No
EMP2599,Operations,32,543687,11,47.3,97,Yes
EMP2600,HR,58,996924,20,48.1,89,Yes
EMP2601,Marketing,21,828430,17,37.8,81,No
EMP2602,Operations,46,1011370,3,51.1,46,No
EMP2603,IT,25,1137810,12,30.1,52,No
EMP2604,IT,52,1735991,4,44.7,48,No
EMP2605,HR,32,1004985,20,58.6,65,No
EMP2606,IT,59,1196803,7,42.0,78,No
EMP2607,Finance,58,813381,4,52.4,80,No
EMP2608,HR,42,1494961,14,44.5,55,No
EMP2609,Operations,53,658120,7,49.8,93,No
EMP2610,Operations,37,749117,3,42.3,73,No
EMP2611,Sales,52,1756016,2,35.4,92,No
EMP2612,IT,43,1136854,4,40.2,65,No
EMP2613,Marketing,31,1723409,4,45.1,76,No
EMP2614,Marketing,38,1649851,8,56.3,71,No
EMP2615,Marketing,54,1387219,11,44.9,81,No
EMP2616,Marketing,59,862296,5,43.5,60,No
EMP2617,IT,21,1677092,1,59.3,62,No
EMP2618,Marketing,44,1152789,15,52.2,76,No
EMP2619,Sales,36,782497,5,36.2,77,No
EMP2620,Finance,42,1453921,17,52.4,63,No
EMP2621,Operations,22,507464,12,33.4,76,No
EMP2622,Finance,24,1677192,4,50.8,83,No
EMP2623,IT,50,1127461,6,37.1,84,No
EMP2624,IT,46,1010304,7,42.2,43,No
EMP2625,HR,24,1359511,3,56.7,75,No
EMP2626,IT,42,557634,12,55.8,49,No
EMP2627,Sales,24,823963,5,43.1,81,No
EMP2628,IT,35,276223,4,51.2,74,No
EMP2629,HR,35,1177245,8,49.7,85,Yes
EMP2630,Sales,32,1752053,20,37.9,63,No
EMP2631,Sales,25,1576170,0,37.0,75,No
EMP2632,IT,42,256183,15,34.5,67,No
EMP2633,Sales,57,1224028,16,44.2,78,No
EMP2634,Marketing,50,664959,10,35.7,45,No
EMP2635,Sales,47,550475,9,57.3,74,No
EMP2636,HR,44,398100,0,56.2,68,No
EMP2637,Finance,29,1674138,7,39.4,77,No
EMP2638,HR,27,767499,20,33.6,69,No
EMP2639,IT,60,1112557,7,45.3,87,No
EMP2640,Sales,23,598682,17,49.8,61,No
EMP2641,HR,34,858745,11,49.0,67,No
EMP2642,IT,47,257873,9,33.4,73,No
EMP2643,Marketing,57,916723,14,47.7,88,Yes
EMP2644,IT,46,1444936,10,43.4,62,No
EMP2645,Operations,26,1651367,19,49.1,47,No
EMP2646,Operations,31,1367984,8,55.2,80,No
EMP2647,HR,24,263122,18,43.6,27,No
EMP2648,HR,52,1164031,20,47.5,69,No
EMP2649,IT,59,899401,14,30.5,79,No
EMP2650,HR,56,926283,10,30.9,97,Yes
EMP2651,Sales,37,312751,15,59.9,39,No
EMP2652,Marketing,36,1773964,8,40.6,81,No
EMP2653,Marketing,26,954481,0,36.3,73,No
EMP2654,Operations,23,393172,7,34.7,73,No
EMP2655,Sales,26,298425,2,52.0,94,No
EMP2656,HR,54,586591,7,34.6,88,No
EMP2657,HR,25,1107772,12,34.8,49,No
EMP2658,IT,50,842863,12,49.0,53,No
EMP2659,Sales,56,913988,14,33.0,59,No
EMP2660,HR,42,583785,14,36.0,73,No
EMP2661,Sales,50,1444012,2,46.9,53,No
EMP2662,HR,28,600990,0,45.5,84,No
EMP2663,Operations,60,1390584,6,33.5,55,No
EMP2664,Operations,31,847811,15,31.5,52,No
EMP2665,Sales,22,1102808,15,43.1,98,Yes
EMP2666,Operations,23,894305,20,39.0,57,No
EMP2667,HR,50,314129,1,52.5,66,No
EMP2668,Marketing,44,318629,6,35.0,58,No
EMP2669,Operations,37,823943,10,45.6,94,Yes
EMP2670,HR,22,1605358,18,40.6,71,No
EMP2671,HR,51,1174138,5,55.1,70,No
EMP2672,HR,21,912974,10,48.5,84,No
EMP2673,HR,41,1395272,12,55.0,86,Yes
EMP2674,HR,58,940110,8,50.9,58,No
EMP2675,Sales,38,495987,0,52.8,69,No
EMP2676,HR,39,1426496,9,54.2,58,No
EMP2677,Marketing,22,1775145,12,34.7,25,No
EMP2678,Sales,28,747346,4,50.8,78,No
EMP2679,Finance,35,1060854,15,43.7,69,No
EMP2680,Sales,53,710920,19,57.9,76,No
EMP2681,Marketing,55,776172,2,57.0,76,No
EMP2682,Operations,42,1201425,7,57.2,84,No
EMP2683,HR,37,1655551,16,56.5,72,No
EMP2684,Operations,54,859162,1,30.4,39,No
EMP2685,Sales,40,1304849,20,52.3,52,No
EMP2686,Sales,53,287216,18,41.2,59,No
EMP2687,Marketing,45,322292,10,40.4,63,No
EMP2688,Operations,40,1440917,19,58.5,59,No
EMP2689,IT,24,655102,8,51.5,71,No
EMP2690,IT,47,1798742,2,39.2,99,No
EMP2691,IT,27,1059734,19,53.5,65,No
EMP2692,HR,30,603995,10,33.7,78,No
EMP2693,Marketing,24,1287432,13,57.1,79,No
EMP2694,Sales,41,1309901,3,30.2,51,No
EMP2695,Sales,50,1423424,15,50.4,43,No
EMP2696,Operations,44,1099985,6,53.8,95,No
EMP2697,Sales,54,1792533,17,56.8,74,No
EMP2698,HR,37,1142591,13,35.8,80,No
EMP2699,Marketing,54,1146637,20,50.4,67,No
EMP2700,Sales,33,1688497,16,33.2,93,Yes
EMP2701,HR,50,380538,0,53.4,77,No
EMP2702,Finance,53,266292,13,37.2,53,No
EMP2703,HR,59,1133995,16,38.3,69,No
EMP2704,IT,50,1126085,0,58.1,94,No
EMP2705,Marketing,22,600830,0,51.9,50,No
EMP2706,Finance,46,1177304,4,56.6,62,No
EMP2707,Sales,57,552920,9,48.7,79,No
EMP2708,HR,33,1338648,15,34.0,79,No
EMP2709,Finance,31,1277667,9,57.8,58,No
EMP2710,Operations,23,250249,3,50.0,55,No
EMP2711,Finance,35,1451711,16,32.1,71,No
EMP2712,Finance,41,1173754,3,41.5,51,No
EMP2713,IT,23,1464972,9,55.2,72,No
EMP2714,Finance,23,751116,5,53.3,73,No
EMP2715,Finance,40,327692,3,35.9,91,No
EMP2716,Operations,54,710484,20,50.6,56,No
EMP2717,Sales,35,547417,18,54.6,82,No
EMP2718,Finance,29,934415,5,59.7,58,No
EMP2719,HR,53,1791340,4,41.4,57,No
EMP2720,Operations,60,655340,8,35.0,53,No
EMP2721,Marketing,32,1209270,8,41.7,67,No
EMP2722,HR,39,445773,8,30.7,78,No
EMP2723,Sales,50,674799,8,34.5,79,No
EMP2724,Sales,33,633385,5,45.2,51,No
EMP2725,Sales,51,1495118,14,39.8,63,No
EMP2726,Finance,47,1172942,4,46.8,60,No
EMP2727,Sales,21,1350190,0,42.5,50,No
